candidate_id,generator_model,architecture,case,criterion_id,domain,critical,status,error,observed,expected,evidence_path
H-389F7B0,GPT-5.4,One-shot,Hydrogenolysis,NG-09,calculation,True,PASS,False,"values={'tau': 30.0, 'flow': 0.1, 'concentration': 0.126, 'volume': 3.0, 'ID': 4.35, 'BPR': 21.0}; gas pressure basis=True","Finite positive run values, nonnegative pressure, explicit gas pressure basis",final proposal
H-389F7B0,GPT-5.4,One-shot,Hydrogenolysis,NG-10,calculation,True,PASS,False,sum liquid streams=0.1; outlet/top flow=0.1,Relative difference <= 5%,final streams and parameters
H-389F7B0,GPT-5.4,One-shot,Hydrogenolysis,NG-11,calculation,True,PASS,False,"C,Q pairs=[(0.126, 0.1)]",Each reactive liquid stream has finite concentration and flow,final streams
H-389F7B0,GPT-5.4,One-shot,Hydrogenolysis,NG-12,calculation,True,NOT_APPLICABLE,False,No fixed liquid-reagent equivalent audited,Not applicable,frozen expectations
H-389F7B0,GPT-5.4,One-shot,Hydrogenolysis,NG-13,calculation,True,PASS,False,closure errors=[],Every stage and total residence time within 5% of V/Q basis,final stages and parameters
H-389F7B0,GPT-5.4,One-shot,Hydrogenolysis,NG-14,calculation,True,PASS,False,reported reactor volumes=[3.0],inventory reactor volumes=[3.0],final stages/parameters and frozen inventory
H-389F7B0,GPT-5.4,One-shot,Hydrogenolysis,NG-15,calculation,True,PASS,False,reported=0.0613; ideal-gas expected=0.05884857221306975,Relative difference <= 10%,"gas stream, temperature, and pressure"
H-389F7B0,GPT-5.4,One-shot,Hydrogenolysis,NG-16,calculation,True,FAIL,True,reported=2.95; calculated=3.5408708559417934,Relative difference <= 10%,gas and limiting-liquid streams
H-389F7B0,GPT-5.4,One-shot,Hydrogenolysis,NG-17,calculation,True,FAIL,True,inlet reported/calculated=30.0/2.727272727272727; channel=12.0/18.598884066955982,Both residence-time bases within 10% and explicitly separated,final parameters and gas stream
H-389F7B0,GPT-5.4,One-shot,Hydrogenolysis,NG-18,calculation,False,PASS,False,calculated limiting-feed throughput=0.756 mmol/h,Positive throughput reproducible from C x Q x 60,final parameters
H-389F7B0,GPT-5.4,One-shot,Hydrogenolysis,NG-19,inventory,True,PASS,False,inventory errors=[],All explicit equipment and operating settings supported by frozen inventory,final design and frozen inventory
H-389F7B0,GPT-5.4,One-shot,Hydrogenolysis,NG-20,process,True,PASS,False,missing safety groups=[]; missing topology=[],Complete required topology and executable safety controls,"final proposal, topology, and safety report"
H-53840AF,GPT-5.4,One-shot,Two-stage amidation,NG-01,chemistry,True,PASS,False,missing groups=[],All target identity term groups present,final proposal and chemistry plan
H-53840AF,GPT-5.4,One-shot,Two-stage amidation,NG-02,chemistry,True,PASS,False,missing groups=[],All protocol-required materials present,final proposal and chemistry plan
H-53840AF,GPT-5.4,One-shot,Two-stage amidation,NG-03,chemistry,False,PASS,False,explicit liquid streams=3/3,Every liquid feed has contents and flow,final streams
H-53840AF,GPT-5.4,One-shot,Two-stage amidation,NG-04,process,True,PASS,False,sequence errors=[],Required operation order and stream introduction stages,"final stages, streams, and topology"
H-53840AF,GPT-5.4,One-shot,Two-stage amidation,NG-05,chemistry,True,PASS,False,gas streams=0; packed bed=False,gas_required=False; packed_bed=False,final streams and topology
H-53840AF,GPT-5.4,One-shot,Two-stage amidation,NG-06,source_fidelity,True,PASS,False,"temperatures=[70.0, 80.0]; BPR=0.0","temperatures=[70.0, 80.0]; BPR=0.0",final parameters and stages
H-53840AF,GPT-5.4,One-shot,Two-stage amidation,NG-07,source_fidelity,False,PASS,False,reasoned fields=6,At least three field-level calculation/inference rationales,proposal.reasoning_per_field
H-53840AF,GPT-5.4,One-shot,Two-stage amidation,NG-08,completeness,True,PASS,False,missing=[]; streams=3,Valid structured output with mandatory fields and streams,result.schema_valid and final proposal
H-53840AF,GPT-5.4,One-shot,Two-stage amidation,NG-09,calculation,True,PASS,False,"values={'tau': 27.43, 'flow': 0.55, 'concentration': 0.667, 'volume': 15.04, 'ID': 0.5, 'BPR': 0.0}; gas pressure basis=True","Finite positive run values, nonnegative pressure, explicit gas pressure basis",final proposal
H-53840AF,GPT-5.4,One-shot,Two-stage amidation,NG-10,calculation,True,PASS,False,sum liquid streams=0.55; outlet/top flow=0.55,Relative difference <= 5%,final streams and parameters
H-53840AF,GPT-5.4,One-shot,Two-stage amidation,NG-11,calculation,True,PASS,False,"C,Q pairs=[(0.667, 0.15), (0.004, 0.25), (0.8, 0.15)]",Each reactive liquid stream has finite concentration and flow,final streams
H-53840AF,GPT-5.4,One-shot,Two-stage amidation,NG-12,calculation,True,PASS,False,"reported equivalents=[1.0, 0.01, 1.0]",required equivalents=[2.0],final streams
H-53840AF,GPT-5.4,One-shot,Two-stage amidation,NG-13,calculation,True,FAIL,True,"closure errors=['stage 2: tau=22.53, V/Q=23.78181818181818']",Every stage and total residence time within 5% of V/Q basis,final stages and parameters
H-53840AF,GPT-5.4,One-shot,Two-stage amidation,NG-14,calculation,True,PASS,False,"reported reactor volumes=[1.96, 13.08]","inventory reactor volumes=[1.96, 13.08]",final stages/parameters and frozen inventory
H-53840AF,GPT-5.4,One-shot,Two-stage amidation,NG-15,calculation,True,NOT_APPLICABLE,False,No gas reagent in this case,Not applicable,frozen expectations
H-53840AF,GPT-5.4,One-shot,Two-stage amidation,NG-16,calculation,True,NOT_APPLICABLE,False,No gas reagent in this case,Not applicable,frozen expectations
H-53840AF,GPT-5.4,One-shot,Two-stage amidation,NG-17,calculation,True,NOT_APPLICABLE,False,No gas reagent in this case,Not applicable,frozen expectations
H-53840AF,GPT-5.4,One-shot,Two-stage amidation,NG-18,calculation,False,PASS,False,calculated limiting-feed throughput=22.011 mmol/h,Positive throughput reproducible from C x Q x 60,final parameters
H-53840AF,GPT-5.4,One-shot,Two-stage amidation,NG-19,inventory,True,PASS,False,inventory errors=[],All explicit equipment and operating settings supported by frozen inventory,final design and frozen inventory
H-53840AF,GPT-5.4,One-shot,Two-stage amidation,NG-20,process,True,PASS,False,missing safety groups=[]; missing topology=[],Complete required topology and executable safety controls,"final proposal, topology, and safety report"
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,NG-01,chemistry,True,PASS,False,missing groups=[],All target identity term groups present,final proposal and chemistry plan
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,NG-02,chemistry,True,PASS,False,missing groups=[],All protocol-required materials present,final proposal and chemistry plan
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,NG-03,chemistry,False,PASS,False,explicit liquid streams=1/1,Every liquid feed has contents and flow,final streams
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,NG-04,process,True,PASS,False,sequence errors=[],Required operation order and stream introduction stages,"final stages, streams, and topology"
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,NG-05,chemistry,True,PASS,False,gas streams=0; packed bed=True,gas_required=False; packed_bed=True,final streams and topology
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,NG-06,source_fidelity,True,PASS,False,temperatures=[150.0]; BPR=20.0,temperatures=[150.0]; BPR=20.0,final parameters and stages
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,NG-07,source_fidelity,False,PASS,False,reasoned fields=7,At least three field-level calculation/inference rationales,proposal.reasoning_per_field
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,NG-08,completeness,True,PASS,False,missing=[]; streams=1,Valid structured output with mandatory fields and streams,result.schema_valid and final proposal
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,NG-09,calculation,True,PASS,False,"values={'tau': 2.800075, 'flow': 0.10714, 'concentration': 0.25, 'volume': 0.3, 'ID': 4.0, 'BPR': 20.0}; gas pressure basis=True","Finite positive run values, nonnegative pressure, explicit gas pressure basis",final proposal
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,NG-10,calculation,True,PASS,False,sum liquid streams=0.10714; outlet/top flow=0.10714,Relative difference <= 5%,final streams and parameters
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,NG-11,calculation,True,PASS,False,"C,Q pairs=[(0.25, 0.10714)]",Each reactive liquid stream has finite concentration and flow,final streams
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,NG-12,calculation,True,PASS,False,reported equivalents=[1.1],required equivalents=[1.1],final streams
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,NG-13,calculation,True,PASS,False,closure errors=[],Every stage and total residence time within 5% of V/Q basis,final stages and parameters
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,NG-14,calculation,True,PASS,False,reported reactor volumes=[0.3],inventory reactor volumes=[0.3],final stages/parameters and frozen inventory
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,NG-15,calculation,True,NOT_APPLICABLE,False,No gas reagent in this case,Not applicable,frozen expectations
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,NG-16,calculation,True,NOT_APPLICABLE,False,No gas reagent in this case,Not applicable,frozen expectations
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,NG-17,calculation,True,NOT_APPLICABLE,False,No gas reagent in this case,Not applicable,frozen expectations
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,NG-18,calculation,False,PASS,False,calculated limiting-feed throughput=1.6071 mmol/h,Positive throughput reproducible from C x Q x 60,final parameters
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,NG-19,inventory,True,PASS,False,inventory errors=[],All explicit equipment and operating settings supported by frozen inventory,final design and frozen inventory
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,NG-20,process,True,PASS,False,missing safety groups=[]; missing topology=[],Complete required topology and executable safety controls,"final proposal, topology, and safety report"
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,NG-01,chemistry,True,PASS,False,missing groups=[],All target identity term groups present,final proposal and chemistry plan
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,NG-02,chemistry,True,PASS,False,missing groups=[],All protocol-required materials present,final proposal and chemistry plan
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,NG-03,chemistry,False,PASS,False,explicit liquid streams=1/1,Every liquid feed has contents and flow,final streams
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,NG-04,process,True,PASS,False,sequence errors=[],Required operation order and stream introduction stages,"final stages, streams, and topology"
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,NG-05,chemistry,True,PASS,False,gas streams=1; packed bed=True,gas_required=True; packed_bed=True,final streams and topology
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,NG-06,source_fidelity,True,PASS,False,temperatures=[60.0]; BPR=21.0,temperatures=[60.0]; BPR=21.0,final parameters and stages
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,NG-07,source_fidelity,False,PASS,False,reasoned fields=7,At least three field-level calculation/inference rationales,proposal.reasoning_per_field
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,NG-08,completeness,True,PASS,False,missing=[]; streams=2,Valid structured output with mandatory fields and streams,result.schema_valid and final proposal
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,NG-09,calculation,True,PASS,False,"values={'tau': 30.0, 'flow': 0.1, 'concentration': 0.126, 'volume': 3.0, 'ID': 4.35, 'BPR': 21.0}; gas pressure basis=True","Finite positive run values, nonnegative pressure, explicit gas pressure basis",final proposal
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,NG-10,calculation,True,PASS,False,sum liquid streams=0.1; outlet/top flow=0.1,Relative difference <= 5%,final streams and parameters
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,NG-11,calculation,True,PASS,False,"C,Q pairs=[(0.126, 0.1)]",Each reactive liquid stream has finite concentration and flow,final streams
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,NG-12,calculation,True,NOT_APPLICABLE,False,No fixed liquid-reagent equivalent audited,Not applicable,frozen expectations
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,NG-13,calculation,True,PASS,False,closure errors=[],Every stage and total residence time within 5% of V/Q basis,final stages and parameters
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,NG-14,calculation,True,PASS,False,reported reactor volumes=[3.0],inventory reactor volumes=[3.0],final stages/parameters and frozen inventory
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,NG-15,calculation,True,PASS,False,reported=0.158539; ideal-gas expected=0.1661885444754256,Relative difference <= 10%,"gas stream, temperature, and pressure"
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,NG-16,calculation,True,PASS,False,reported=10.0; calculated=9.999429919792192,Relative difference <= 10%,gas and limiting-liquid streams
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,NG-17,calculation,True,PASS,False,inlet reported/calculated=1.025991/1.0259907394075862; channel=11.603665/11.60366521105133,Both residence-time bases within 10% and explicitly separated,final parameters and gas stream
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,NG-18,calculation,False,PASS,False,calculated limiting-feed throughput=0.756 mmol/h,Positive throughput reproducible from C x Q x 60,final parameters
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,NG-19,inventory,True,PASS,False,inventory errors=[],All explicit equipment and operating settings supported by frozen inventory,final design and frozen inventory
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,NG-20,process,True,PASS,False,missing safety groups=[]; missing topology=[],Complete required topology and executable safety controls,"final proposal, topology, and safety report"
H-470478E,GPT-5.4,FlowPilot,Two-stage amidation,NG-01,chemistry,True,PASS,False,missing groups=[],All target identity term groups present,final proposal and chemistry plan
H-470478E,GPT-5.4,FlowPilot,Two-stage amidation,NG-02,chemistry,True,PASS,False,missing groups=[],All protocol-required materials present,final proposal and chemistry plan
H-470478E,GPT-5.4,FlowPilot,Two-stage amidation,NG-03,chemistry,False,PASS,False,explicit liquid streams=3/3,Every liquid feed has contents and flow,final streams
H-470478E,GPT-5.4,FlowPilot,Two-stage amidation,NG-04,process,True,PASS,False,sequence errors=[],Required operation order and stream introduction stages,"final stages, streams, and topology"
H-470478E,GPT-5.4,FlowPilot,Two-stage amidation,NG-05,chemistry,True,PASS,False,gas streams=0; packed bed=False,gas_required=False; packed_bed=False,final streams and topology
H-470478E,GPT-5.4,FlowPilot,Two-stage amidation,NG-06,source_fidelity,True,PASS,False,"temperatures=[70.0, 80.0]; BPR=0.0","temperatures=[70.0, 80.0]; BPR=0.0",final parameters and stages
H-470478E,GPT-5.4,FlowPilot,Two-stage amidation,NG-07,source_fidelity,False,PASS,False,reasoned fields=7,At least three field-level calculation/inference rationales,proposal.reasoning_per_field
H-470478E,GPT-5.4,FlowPilot,Two-stage amidation,NG-08,completeness,True,PASS,False,missing=[]; streams=3,Valid structured output with mandatory fields and streams,result.schema_valid and final proposal
H-470478E,GPT-5.4,FlowPilot,Two-stage amidation,NG-09,calculation,True,PASS,False,"values={'tau': 78.4667, 'flow': 0.2, 'concentration': 0.667, 'volume': 15.04, 'ID': 0.5, 'BPR': 0.0}; gas pressure basis=True","Finite positive run values, nonnegative pressure, explicit gas pressure basis",final proposal
H-470478E,GPT-5.4,FlowPilot,Two-stage amidation,NG-10,calculation,True,PASS,False,sum liquid streams=0.2; outlet/top flow=0.2,Relative difference <= 5%,final streams and parameters
H-470478E,GPT-5.4,FlowPilot,Two-stage amidation,NG-11,calculation,True,PASS,False,"C,Q pairs=[(0.667, 0.05), (0.667, 0.1), (0.667, 0.05)]",Each reactive liquid stream has finite concentration and flow,final streams
H-470478E,GPT-5.4,FlowPilot,Two-stage amidation,NG-12,calculation,True,PASS,False,"reported equivalents=[1.0, 2.0, 1.0]",required equivalents=[2.0],final streams
H-470478E,GPT-5.4,FlowPilot,Two-stage amidation,NG-13,calculation,True,PASS,False,closure errors=[],Every stage and total residence time within 5% of V/Q basis,final stages and parameters
H-470478E,GPT-5.4,FlowPilot,Two-stage amidation,NG-14,calculation,True,PASS,False,"reported reactor volumes=[1.96, 13.08]","inventory reactor volumes=[1.96, 13.08]",final stages/parameters and frozen inventory
H-470478E,GPT-5.4,FlowPilot,Two-stage amidation,NG-15,calculation,True,NOT_APPLICABLE,False,No gas reagent in this case,Not applicable,frozen expectations
H-470478E,GPT-5.4,FlowPilot,Two-stage amidation,NG-16,calculation,True,NOT_APPLICABLE,False,No gas reagent in this case,Not applicable,frozen expectations
H-470478E,GPT-5.4,FlowPilot,Two-stage amidation,NG-17,calculation,True,NOT_APPLICABLE,False,No gas reagent in this case,Not applicable,frozen expectations
H-470478E,GPT-5.4,FlowPilot,Two-stage amidation,NG-18,calculation,False,PASS,False,calculated limiting-feed throughput=8.004 mmol/h,Positive throughput reproducible from C x Q x 60,final parameters
H-470478E,GPT-5.4,FlowPilot,Two-stage amidation,NG-19,inventory,True,PASS,False,inventory errors=[],All explicit equipment and operating settings supported by frozen inventory,final design and frozen inventory
H-470478E,GPT-5.4,FlowPilot,Two-stage amidation,NG-20,process,True,PASS,False,missing safety groups=[]; missing topology=[],Complete required topology and executable safety controls,"final proposal, topology, and safety report"
