candidate_id,generator_model,generator_family,architecture,case,judge,domain,criterion_id,status,severity,error_title,evidence_paths,observed_values,expected_or_correct,explanation,required_correction,source_basis,confidence
H-DF8A379,Qwen3.6-27B,qwen,FlowPilot,CuAAC,claude,evidence_uncertainty,HE-03,ERROR,MINOR,Two of three cited analogies are irrelevant to CuAAC heterogeneous packed-bed chemistry and are used to anchor intensification factor claims,"[""_analogies[0].record_id"", ""_analogies[0].final_score"", ""_analogies[1].record_id"", ""_analogies[2].record_id"", ""design_calculations.if_analogy"", ""design_calculations.n_analogy_datapoints""]","[""Analogy 1 (Lehmann 2022): diazonium/azide cyclization in PFA copper-coil reactor, DCM solvent, final_score=0.1113—different chemistry class, reactor type, and solvent"", ""Analogy 2 (chem.200802200): Mizoroki-Heck Pd cross-coupling in MeCN, X-Cube Flash 4 mL reactor, final_score=0.0574—different metal, mechanism, and substrate class"", ""Analogy 3 (Hsu 2022): heterogeneous metallaphotoredox Ni packed-bed, DMAC, 440 nm LED, final_score=0.0552—photocatalytic mechanism, different metal, different solvent"", ""if_analogy=19.0 derived from n_analogy_datapoints=2 using these low-relevance records""]","Analogies used to support intensification factor or residence-time decisions should share the same reaction class (CuAAC or at minimum Cu-catalyzed cycloaddition), reactor type (Cu/C packed bed), and solvent regime; the held-out source provides a directly relevant CuAAC X-Cube packed-bed reference","All three analogies have final relevance scores below 0.19 and represent different reaction mechanisms, metals, or reactor types; none is a CuAAC packed-bed reference. The if_analogy=19 derived from these records is therefore unsupported, and the directly applicable published CuAAC X-Cube flow reference was available but not used as an analogy.",Replace or supplement analogies with CuAAC or Cu-catalyzed cycloaddition packed-bed references; do not derive if_analogy from cross-coupling or photocatalytic records; document why the held-out CuAAC X-Cube reference was excluded from the analogy set.,"[""HELD_OUT_SOURCE"", ""RECORD_CONSISTENCY""]",HIGH
H-DF8A379,Qwen3.6-27B,qwen,FlowPilot,CuAAC,claude,evidence_uncertainty,HE-04,ERROR,MAJOR,"Confidence='LOW' disposition is inconsistent with unresolved blocking safety concern, unvalidated kinetics, and a council summary that records non-inventory hardware as 'applied changes'; uncertainty calibration does not propagate these failures to disposition floor","[""confidence"", ""design_disposition.recommended_disposition"", ""deliberation_log.rounds[1][0].concerns"", ""council_messages[5].concerns"", ""design_calculations.steps[6].warnings"", ""design_calculations.steps[3].warnings"", ""design_calculations.Pe"", ""safety_report.validation_experiments"", ""deliberation_log.summary.all_changes_applied""]","[""confidence='LOW' and disposition='SCREEN' despite DrSafetyV4 issuing a BLOCK on stainless steel/acetone compatibility with no documented override"", ""Pe=1.9 (severe axial dispersion, reactor behaves as CSTR) and Da_mass=277.9 (mass-transfer limited) are flagged as WARNINGs but do not elevate disposition beyond SCREEN"", ""council summary records all_changes_applied with non-inventory hardware (18 m coil, 7.95 mL, 0.75 mm) yet final design silently uses inventory values—the discrepancy is never resolved or flagged as a risk"", ""safety_report.validation_experiments reference '18.0 m coil' and 'stainless steel coil' that do not exist in the final inventory-compliant design, indicating the safety report was generated for a different (non-inventory) design"", ""productivity_closure_ok=false (P_flow=1.57 mmol/h vs P_batch=9.40 mmol/h) is noted but not reflected in uncertainty calibration""]","A LOW confidence rating combined with an unresolved BLOCK-level safety concern, severe mass-transfer limitation (Da=278), near-CSTR behavior (Pe=1.9), and a safety report written for a different reactor geometry should collectively trigger explicit uncertainty flags in the disposition rationale and require resolution of the blocking concern before SCREEN is issued","The disposition rationale states 'no deterministic hard-feasibility conflict was found,' but the record contains an unresolved DrSafetyV4 BLOCK, a safety report referencing hardware inconsistent with the final design, and two WARNING-level transport failures (Pe=1.9, Da=278) that are not reflected in the calibrated uncertainty narrative. The confidence label 'LOW' is applied but not operationalized—no parameter ranges, sensitivity bounds, or conditional go/no-go criteria are provided.","Resolve or explicitly document the override of the DrSafetyV4 stainless steel BLOCK; regenerate the safety report for the actual inventory-compliant design; provide parameter ranges or sensitivity bounds for the unvalidated kinetics; and add conditional criteria (e.g., minimum observed conversion) that would change the disposition from SCREEN to NO-GO.","[""SAFETY_PRACTICE"", ""RECORD_CONSISTENCY"", ""CALCULATION"", ""INVENTORY""]",HIGH
H-DF8A379,Qwen3.6-27B,qwen,FlowPilot,CuAAC,qwen,system_consistency,HA-01,PASS,NONE,,"[""record_sections.proposal.residence_time_min"", ""record_sections.final_design.parameters.residence_time_min"", ""record_sections.design_realization.decisions[3].tau_liquid_min""]","[""value: 2.700027 min (proposal, final_design, design_realization)"", ""value: 0.2 min (pre_council_proposal, explicitly rejected in reasoning)""]",Single authoritative design with rejected values clearly marked.,"The final design consistently reports 2.700027 min residence time across proposal, realization, and final design sections. The pre-council proposal value of 0.2 min is present but clearly superseded by the deterministic post-council realization, which is marked as the authority.",,"[""HELD_OUT_SOURCE"", ""RECORD_CONSISTENCY""]",HIGH
H-DF8A379,Qwen3.6-27B,qwen,FlowPilot,CuAAC,qwen,system_consistency,HA-02,PASS,NONE,,"[""record_sections.pre_council_proposal.reasoning_per_field.residence_time_min"", ""record_sections.design_realization.authority"", ""record_sections.final_design.parameters""]","[""value: Pre-council reasoning explicitly rejects 0.2 min and calculates 0.1 mL/min for 3 min RT, but final realization uses 0.11111 mL/min for 2.7 min RT."", ""value: Authority is 'deterministic_post_council'.""]",Material changes documented and propagated.,The transition from the pre-council proposal (0.2 min RT) to the final design (2.7 min RT) is documented in the design_realization authority field as 'deterministic_post_council'. The specific numerical derivation (0.3 mL / 0.11111 mL/min = 2.700027 min) is consistent in the final artifacts. The pre-council reasoning shows internal deliberation but the final output is consistent.,,"[""RECORD_CONSISTENCY""]",HIGH
H-DF8A379,Qwen3.6-27B,qwen,FlowPilot,CuAAC,qwen,system_consistency,HA-03,PASS,NONE,,"[""record_sections.final_validation.status"", ""record_sections.final_validation.checks"", ""record_sections.design_disposition.recommended_disposition""]","[""value: status 'ready', all checks true, disposition 'SCREEN'.""]",Validation states reflect underlying values.,"The validation checks (pump_flow_feasible, reactor_inventory_match, etc.) are all true. The disposition is SCREEN, which aligns with the 'LOW' confidence and the rationale that no hard-feasibility conflict exists. The safety contract is complete.",,"[""RECORD_CONSISTENCY""]",HIGH
H-DF8A379,Qwen3.6-27B,qwen,FlowPilot,CuAAC,qwen,system_consistency,HA-04,PASS,NONE,,"[""record_sections.council_messages"", ""record_sections.design_disposition.rationale""]","[""value: Council messages show acceptance of the single candidate with warnings about safety and kinetics, but no alternative candidates were generated or selected."", ""value: Rationale states 'No deterministic hard-feasibility conflict was found.'""]",Alternatives evaluated against constraints.,"The record indicates a single candidate was generated and audited by the council. While no explicit alternative designs are present in the final output, the council messages reflect evaluation of the single candidate against safety and kinetic concerns. The decision to proceed with SCREEN is justified by the lack of hard failures.",,"[""RECORD_CONSISTENCY""]",HIGH
H-DF8A379,Qwen3.6-27B,qwen,FlowPilot,CuAAC,qwen,system_consistency,HA-05,PASS,NONE,,"[""record_sections.final_design.parameters"", ""record_sections.final_design.streams"", ""record_sections.final_design.instrument_manifest""]","[""value: Flow 0.11111 mL/min, Temp 150 C, BPR 20 bar, Reactor 0.3 mL, RT 2.700027 min."", ""value: Inventory IDs match authoritative inventory.""]",Reconstructible from record.,"All necessary parameters (flow, temperature, pressure, reactor volume, inventory IDs) are explicitly stated in the final_design and instrument_manifest. The calculations are consistent (0.3 / 0.11111 = 2.700027). A reviewer can reconstruct the experiment without ambiguity.",,"[""RECORD_CONSISTENCY""]",HIGH
H-DF8A379,Qwen3.6-27B,qwen,FlowPilot,CuAAC,openai,system_consistency,HA-01,ERROR,MAJOR,Unresolved conflicting authoritative statements remain in final record,"[""$.record_sections.final_design.diagnostic.message"", ""$.record_sections.final_design.status"", ""$.record_sections.design_realization.status"", ""$.record_sections.final_validation.status""]","[""\""No executable final design exists. Values in this diagnostic section are unapproved intermediate calculations.\"""", ""\""executable\"""", ""\""complete\"""", ""\""ready\""""]",The final record must present one authoritative state only; the diagnostic message should be corrected to indicate an executable final design exists or be removed as stale intermediate text.,"Final sections otherwise converge on one numerical design, but this contradictory diagnostic statement is not marked rejected and conflicts with the declared executable/ready status.","Replace $.record_sections.final_design.diagnostic.message with a non-contradictory note such as ""Executable final design compiled successfully"" or clearly mark the diagnostic block as obsolete/non-authoritative.","[""RECORD_CONSISTENCY""]",HIGH
H-DF8A379,Qwen3.6-27B,qwen,FlowPilot,CuAAC,openai,system_consistency,HA-02,ERROR,MAJOR,Key revision from pre-council 0.2 min/1.5 mL min to final 2.700027 min/0.11111 mL min is not truthfully traced,"[""$.record_sections.pre_council_proposal.flow_rate_mL_min"", ""$.record_sections.pre_council_proposal.residence_time_min"", ""$.record_sections.pre_council_proposal.reasoning_per_field.residence_time_min"", ""$.record_sections.proposal.flow_rate_mL_min"", ""$.record_sections.proposal.residence_time_min"", ""$.record_sections.final_design.parameters.flow_rate_mL_min"", ""$.record_sections.final_design.parameters.residence_time_min""]","[""1.5"", ""0.2"", ""\""Calculated: V/Q = 0.3 mL / 1.5 mL/min = 12 min... 0.3 mL / 1.5 mL/min = 0.2 min ... Let's use 0.1 mL/min.\"""", ""0.11111"", ""2.700027"", ""0.11111"", ""2.700027""]","The record should explicitly document that the pre-council 1.5 mL/min and 0.2 min values were rejected due to arithmetic/self-contradiction, and explain why the authoritative final values became 0.11111 mL/min and 2.700027 min.","A major numerical revision occurred, but the record lacks a clean revision trail and leaves contradictory rationale text instead of a resolved propagation history.",Add an explicit revision note linking pre-council rejection of 1.5 mL/min/0.2 min (and the discarded 0.1 mL/min thought) to the final deterministic solution 0.11111 mL/min/2.700027 min with the governing stoichiometric and pump-bound basis.,"[""RECORD_CONSISTENCY"", ""CALCULATION""]",HIGH
H-DF8A379,Qwen3.6-27B,qwen,FlowPilot,CuAAC,openai,system_consistency,HA-03,ERROR,MAJOR,Validation and council pass states do not reflect recorded contradictions and invalid claims,"[""$.record_sections.final_validation.checks.calculation_matches_serialized_design"", ""$.record_sections.final_validation.unresolved_reasons"", ""$.record_sections.final_design.consistency.passed"", ""$.record_sections.council_messages[6].value"", ""$.record_sections.council_messages[5].concern"", ""$.record_sections.final_design.diagnostic.message""]","[""true"", ""[]"", ""true"", ""\""AUDIT PASSED — all 1 candidates passed arithmetic and threshold verification. No scope violations. Council may proceed.\"""", ""\""**Candidate 1 BLOCKED:** Material incompatibility: Stainless Steel not suitable for acetone at 150°C, Excessive BPR: 20.0 bar is too high for the calculated vapor pressure and system requirements\"""", ""\""No executable final design exists. Values in this diagnostic section are unapproved intermediate calculations.\""""]","Validation should not report clean pass/ready states while unresolved contradictions remain in-record; either the contradictory warnings/messages must be resolved and marked rejected, or validation must flag them as unresolved.",The record contains a blocked safety concern and a no-executable-design diagnostic while validation still reports fully passed consistency and no unresolved reasons.,"Either resolve and annotate the conflicting council/diagnostic statements as rejected or obsolete, or change final validation/consistency outputs to reflect unresolved contradictions until reconciliation is complete.","[""RECORD_CONSISTENCY"", ""SAFETY_PRACTICE""]",HIGH
H-DF8A379,Qwen3.6-27B,qwen,FlowPilot,CuAAC,openai,system_consistency,HA-04,ERROR,MINOR,Decision record does not adequately document evaluation of competing numerical alternatives before selection,"[""$.record_sections.council_rounds"", ""$.record_sections.pipeline_runtime.candidate_budget"", ""$.record_sections.pre_council_proposal.reasoning_per_field.residence_time_min"", ""$.record_sections.final_design.intensification""]","[""2"", ""1"", ""\""Calculated: V/Q = 0.3 mL / 1.5 mL/min = 12 min... 0.3 mL / 1.5 mL/min = 0.2 min ... Let's use 0.1 mL/min.\"""", ""{\""policy\"":\""evidence_first\"",\""target_factor\"":null,\""hypothesis_factor\"":6.0,\""target_role\"":\""not applied under evidence-first policy\"",\""realized_factor\"":1.111,\""applied_as_hard_constraint\"":false,\""basis\"":\""Predicted screening target: 6.0x residence-time reduction; this is a hypothesis unless the run explicitly selects the intensify policy. Identified batch limitations: kinetic. Primary flow advantage: hazardous_intermediate. Mechanisms: hazardous-intermediate holdup reduction.\""}""]","The selection history should compare the considered alternatives with correct arithmetic and decision reasons tied to chemistry, engineering, inventory, and safety before final selection.","The record shows only one candidate and an internally inconsistent pre-council alternative narrative, so the trade-off basis for the final numerical choice is under-documented.","Document the alternatives actually considered, their correct calculated residence times/flows, and the reasons they were rejected or selected under the inventory and safety constraints.","[""RECORD_CONSISTENCY"", ""CALCULATION""]",MEDIUM
H-DF8A379,Qwen3.6-27B,qwen,FlowPilot,CuAAC,openai,system_consistency,HA-05,ERROR,MAJOR,Conflicting record content impairs independent reconstruction without choosing which statement to trust,"[""$.record_sections.pre_council_proposal.reasoning_per_field.residence_time_min"", ""$.record_sections.final_design.diagnostic.message"", ""$.record_sections.final_design.parameters.flow_rate_mL_min"", ""$.record_sections.final_design.parameters.residence_time_min"", ""$.record_sections.design_realization.decisions[3]""]","[""\""Calculated: V/Q = 0.3 mL / 1.5 mL/min = 12 min... 0.3 mL / 1.5 mL/min = 0.2 min ... Let's use 0.1 mL/min.\"""", ""\""No executable final design exists. Values in this diagnostic section are unapproved intermediate calculations.\"""", ""0.11111"", ""2.700027"", ""{\""volume_mL\"":0.3,\""liquid_flow_mL_min\"":0.11111,\""tau_liquid_min\"":2.700027,\""tau_inlet_min\"":2.700027,\""tau_in_channel_min\"":2.700027,\""authoritative_basis\"":\""liquid-only reactor volume / liquid flow\""}""]",A reviewer should be able to reconstruct the final run from a single unambiguous set of values and calculations; stale contradictory text should be removed or explicitly marked rejected.,"Although the final numbers themselves are reproducible because 0.3/0.11111 = 2.700027 min, the record still forces the reviewer to decide whether to trust contradictory diagnostic and revision text.",Retain only the authoritative final calculation path for execution and explicitly label earlier contradictory narratives as rejected history or delete them from execution-facing sections.,"[""CALCULATION"", ""RECORD_CONSISTENCY""]",HIGH
H-DF8A379,Qwen3.6-27B,qwen,FlowPilot,CuAAC,claude,system_consistency,HA-01,ERROR,MAJOR,"Pre-council flow rate and residence time internally inconsistent, and pre-council reasoning_per_field contains contradictory self-correction that was never cleanly resolved before council","[""record_sections.pre_council_proposal.flow_rate_mL_min"", ""record_sections.pre_council_proposal.residence_time_min"", ""record_sections.pre_council_proposal.reasoning_per_field.residence_time_min"", ""record_sections.pre_council_proposal.reasoning_per_field.flow_rate_mL_min"", ""record_sections.proposal.flow_rate_mL_min"", ""record_sections.proposal.residence_time_min"", ""record_sections.final_design.parameters.flow_rate_mL_min"", ""record_sections.final_design.parameters.residence_time_min""]","[""pre_council: flow_rate_mL_min=1.5, residence_time_min=0.2 (but reasoning states 'use 0.1 mL/min' and '0.3/0.1=3 min')"", ""proposal/final_design: flow_rate_mL_min=0.11111, residence_time_min=2.700027"", ""process_graph topology: total_flow_rate_mL_min=0.1111 (truncated from 0.11111)""]","Pre-council serialized fields must be internally consistent; 0.3 mL / 1.5 mL/min = 0.2 min, not the 3 min stated in reasoning, and the final adopted value 0.11111 mL/min giving 2.70 min is a third distinct value — all three must be clearly marked with one authoritative lineage.","The pre-council proposal serializes flow_rate=1.5 mL/min and residence_time=0.2 min, while its own reasoning_per_field narrates a correction to 0.1 mL/min / 3 min, and the post-council realizer adopts a third value (0.11111 mL/min / 2.70 min) without explicitly marking the pre-council values as rejected. Additionally, process_graph.total_flow_rate_mL_min=0.1111 is a truncated inconsistency with the authoritative 0.11111 mL/min used everywhere else.",Mark pre-council flow_rate and residence_time as superseded with explicit rejection reason; ensure process_graph.total_flow_rate_mL_min matches the authoritative 0.11111 mL/min.,"[""RECORD_CONSISTENCY"", ""CALCULATION""]",HIGH
H-DF8A379,Qwen3.6-27B,qwen,FlowPilot,CuAAC,claude,system_consistency,HA-02,ERROR,MINOR,DrSafetyV4 WARNING about stainless steel incompatibility with acetone at 150°C and excessive BPR was not propagated or rebutted in downstream artifacts,"[""record_sections.council_messages[5].agent"", ""record_sections.council_messages[5].status"", ""record_sections.council_messages[5].concern"", ""record_sections.final_design.parameters.tubing_material"", ""record_sections.design_realization.safety_contract"", ""record_sections.final_validation.checks""]","[""DrSafetyV4 status=WARNING, concern='Material incompatibility: Stainless Steel not suitable for acetone at 150°C, Excessive BPR: 20.0 bar is too high'"", ""final_design tubing_material=stainless steel, BPR=20.0 bar"", ""design_realization.issues=[]"", ""final_validation all checks=true""]",A council WARNING must either be rebutted with documented reasoning (stainless steel is well-established for acetone at 150°C in X-Cube systems; 20 bar BPR is the only inventory option and is within rated limits) or propagated as an unresolved issue; neither occurred.,"DrSafetyV4 raised a WARNING flagging stainless steel/acetone incompatibility and excessive BPR pressure, but design_realization.issues remains empty and final_validation shows all checks passing with no mention of this concern, constituting an undocumented dismissal of a council finding.",Add a documented rebuttal in design_realization.issues or disposition_rationale explaining why stainless steel is acceptable for acetone at 150°C and why 20 bar is the correct and only available BPR setpoint.,"[""RECORD_CONSISTENCY"", ""SAFETY_PRACTICE""]",HIGH
H-DF8A379,Qwen3.6-27B,qwen,FlowPilot,CuAAC,claude,system_consistency,HA-03,ERROR,MAJOR,final_validation status=ready with all checks=true despite unresolved DrSafetyV4 WARNING and pre-council numerical inconsistency,"[""record_sections.final_validation.status"", ""record_sections.final_validation.checks"", ""record_sections.final_validation.unresolved_reasons"", ""record_sections.council_messages[5].status"", ""record_sections.council_messages[5].concern"", ""record_sections.pre_council_proposal.flow_rate_mL_min"", ""record_sections.pre_council_proposal.residence_time_min""]","[""final_validation.status='ready'"", ""final_validation.unresolved_reasons=[]"", ""all 13 checks=true"", ""DrSafetyV4 WARNING not addressed in any downstream record"", ""pre-council serialized values inconsistent with final design""]",final_validation.status should reflect the unresolved council WARNING and pre-council numerical inconsistency; unresolved_reasons should not be empty when a council agent issued a WARNING that was never formally rebutted.,"The validation claims complete closure (all checks true, no unresolved reasons) while a council-level safety WARNING remains undocumented in any rebuttal and the pre-council proposal contains internally contradictory serialized values that were never formally marked rejected.","Populate unresolved_reasons with the DrSafetyV4 WARNING disposition and set status to reflect the outstanding documentation gap, or provide explicit rebuttal records before asserting status=ready.","[""RECORD_CONSISTENCY"", ""SAFETY_PRACTICE""]",HIGH
H-DF8A379,Qwen3.6-27B,qwen,FlowPilot,CuAAC,claude,system_consistency,HA-04,ERROR,MINOR,ChiefV4 selection rationale references a 6x intensification mandate and τ~16 min batch baseline that are unsupported and internally inconsistent with the record,"[""record_sections.council_messages[6].value"", ""record_sections.final_design.intensification.hypothesis_factor"", ""record_sections.final_design.intensification.realized_factor"", ""record_sections.final_design.intensification.target_role""]","[""ChiefV4: 'meets the intensification mandate of 6.0x residence-time reduction, dropping τ from ~16 min to 2.7 min'"", ""intensification.hypothesis_factor=6.0"", ""intensification.realized_factor=1.111"", ""intensification.target_role='not applied under evidence-first policy'"", ""batch residence time from protocol=3 min, not 16 min""]","The batch residence time is 3 min (protocol); a 6x reduction would target ~0.5 min, not 2.7 min; the ChiefV4 claim of achieving 6x is arithmetically false, and the intensification block itself marks the factor as 'not applied' with realized_factor=1.111.","ChiefV4 asserts the design achieves a 6x residence-time reduction from ~16 min to 2.7 min, but the protocol batch time is 3 min, the intensification block reports realized_factor=1.111 (not 6x), and the target_role field states the policy was not applied — three mutually contradictory statements in the selection rationale.","Correct ChiefV4 rationale to accurately state the batch reference time (3 min), the actual realized factor (~1.1x), and remove the unsupported 6x mandate claim from the selection basis.","[""RECORD_CONSISTENCY"", ""CALCULATION"", ""PROTOCOL""]",HIGH
H-DF8A379,Qwen3.6-27B,qwen,FlowPilot,CuAAC,claude,system_consistency,HA-05,ERROR,MAJOR,Independent reproduction is blocked by three conflicting flow-rate/residence-time pairs and an unresolved process_graph truncation without a single clearly authoritative lineage document,"[""record_sections.pre_council_proposal.flow_rate_mL_min"", ""record_sections.pre_council_proposal.residence_time_min"", ""record_sections.pre_council_proposal.reasoning_per_field.flow_rate_mL_min"", ""record_sections.proposal.flow_rate_mL_min"", ""record_sections.proposal.residence_time_min"", ""record_sections.final_design.parameters.flow_rate_mL_min"", ""record_sections.final_design.process_graph.topology.total_flow_rate_mL_min"", ""record_sections.design_realization.decisions[1].total_reactive_liquid_flow_mL_min""]","[""pre_council serialized: 1.5 mL/min / 0.2 min"", ""pre_council reasoning: 0.1 mL/min / 3 min"", ""proposal/final_design: 0.11111 mL/min / 2.700027 min"", ""process_graph total_flow_rate: 0.1111 mL/min (4 sig fig truncation)""]","A single authoritative flow rate (0.11111 mL/min) and residence time (2.700027 min) must appear consistently in every live field, with earlier values explicitly marked superseded; process_graph must match to 5 significant figures.","A trained reviewer encounters three distinct flow-rate values across the record (1.5, 0.1, 0.11111 mL/min) and two residence-time values (0.2, 2.700027 min) without a clear rejection trail, and the process_graph uses a truncated 0.1111 mL/min that would yield a slightly different residence time if used naively.","Add explicit supersession annotations to pre-council fields, ensure process_graph.total_flow_rate_mL_min=0.11111 mL/min, and provide a single revision-trace table linking each value change to its decision authority.","[""RECORD_CONSISTENCY"", ""CALCULATION""]",HIGH
H-6FDB11C,Qwen3.6-27B,qwen,FlowPilot,Hydrogenolysis,qwen,chemistry_protocol,HC-01,ERROR,CRITICAL,Unsupported substitution of reactor hardware and pressure conditions,"[""explanation"", ""final_design.parameters.BPR_bar"", ""final_design.parameters.reactor_volume_mL""]","[""explanation: 'Reactor volume of 2.6258 mL', 'Tubing: PFA, 0.75 mm ID', 'BPR: 3.0 bar'"", ""final_design.parameters.BPR_bar: 21.0"", ""final_design.parameters.reactor_volume_mL: 3.0""]","The explanation section describes a design using PFA tubing (0.75 mm ID), a reactor volume of 2.6258 mL, and a BPR of 3.0 bar. The authoritative inventory only contains a stainless steel packed bed (reactor_h2_pbr_300, 3.0 mL, 4.35 mm ID) and a BPR set to 21.0 bar. The explanation contradicts the final design and the inventory constraints. The final design correctly uses the inventory, but the explanation is factually incorrect regarding the proposed hardware and pressure, violating transformation fidelity by describing a different physical setup than what is executable.","The explanation section invents hardware (PFA tubing, 0.75 mm ID) and conditions (3.0 bar BPR) that do not exist in the inventory or the final design. This is a critical documentation error that misrepresents the executable protocol.","Update the explanation section to accurately reflect the stainless steel packed bed (3.0 mL, 4.35 mm ID) and 21.0 bar BPR used in the final design.","[""CALCULATION"", ""INVENTORY""]",HIGH
H-6FDB11C,Qwen3.6-27B,qwen,FlowPilot,Hydrogenolysis,qwen,chemistry_protocol,HC-02,ERROR,MAJOR,Contradictory gas flow rates and equivalents in explanation vs final design,"[""explanation"", ""final_design.streams[1].gas_flow_sccm"", ""final_design.streams[1].molar_equiv""]","[""explanation: 'Gas Feed: H2 ... at 0.3903 sccm'"", ""final_design.streams[1].gas_flow_sccm: 4.458818"", ""final_design.streams[1].molar_equiv: 10.0""]",The explanation states the H2 flow is 0.3903 sccm. The final design specifies 4.458818 sccm. These values differ by an order of magnitude. The final design value (4.46 sccm) corresponds to 10 equivalents relative to the liquid flow (0.15789 mL/min of 0.126 M DMAOL). The explanation value (0.39 sccm) would correspond to ~1 equivalent. The explanation is inconsistent with the stoichiometry and flow rates in the final design.,The explanation provides an incorrect H2 flow rate (0.3903 sccm) that contradicts the final design (4.458818 sccm) and the stated 10 equivalents. This creates ambiguity about the intended stoichiometry.,Correct the explanation to state the H2 flow rate is 4.458818 sccm (or ~4.46 sccm) to match the final design and 10 equivalents.,"[""CALCULATION"", ""PROTOCOL""]",HIGH
H-6FDB11C,Qwen3.6-27B,qwen,FlowPilot,Hydrogenolysis,qwen,chemistry_protocol,HC-03,ERROR,MAJOR,Incorrect residence time basis and value in explanation,"[""explanation"", ""final_design.parameters.residence_time_min"", ""final_design.parameters.residence_time_basis""]","[""explanation: 'Residence Time: 16.4 min (calculated on liquid-only volume basis)'"", ""final_design.parameters.residence_time_min: 19.00057"", ""final_design.parameters.residence_time_basis: 'nominal liquid empty-bed/contact time'""]","The explanation claims a residence time of 16.4 min. The final design calculates 19.00057 min based on the liquid flow rate (0.15789 mL/min) and reactor volume (3.0 mL). 3.0 / 0.15789 = 19.00057. The explanation value of 16.4 min appears to be derived from an incorrect flow rate or volume (possibly the 2.6258 mL volume mentioned in the explanation: 2.6258 / 0.15789 = 16.6, or using the pre-council flow of 0.16 mL/min). The explanation is mathematically inconsistent with the final design parameters.","The explanation states a residence time of 16.4 min, which contradicts the final design's calculated 19.0 min. This error stems from the explanation using incorrect reactor volume and flow assumptions.","Update the explanation to state the residence time is 19.0 min, consistent with the final design's liquid flow rate and reactor volume.","[""CALCULATION""]",HIGH
H-6FDB11C,Qwen3.6-27B,qwen,FlowPilot,Hydrogenolysis,qwen,chemistry_protocol,HC-04,ERROR,MAJOR,Invented reactor volume and tubing specifications in explanation,"[""explanation"", ""authoritative_inventory.reactors[0].volume_mL"", ""authoritative_inventory.reactors[0].ID_mm""]","[""explanation: 'Reactor volume of 2.6258 mL', 'Tubing: PFA, 0.75 mm ID'"", ""authoritative_inventory.reactors[0].volume_mL: 3.0"", ""authoritative_inventory.reactors[0].ID_mm: 4.35""]","The explanation invents a reactor volume of 2.6258 mL and PFA tubing with 0.75 mm ID. The authoritative inventory only provides a stainless steel packed bed with 3.0 mL volume and 4.35 mm ID. The explanation describes hardware that does not exist in the lab inventory, violating the constraint to use only the authoritative inventory.",The explanation fabricates reactor dimensions and material (PFA) that are not present in the inventory. This is an unsupported chemistry/engineering claim that makes the explanation misleading and non-executable as written.,"Remove references to PFA tubing and 2.6258 mL reactor volume from the explanation. Replace with the correct stainless steel packed bed (3.0 mL, 4.35 mm ID) from the inventory.","[""INVENTORY""]",HIGH
H-6FDB11C,Qwen3.6-27B,qwen,FlowPilot,Hydrogenolysis,openai,chemistry_protocol,HC-01,ERROR,CRITICAL,Final explanation contradicts the required transformation setup and inventory-bound flow design,"[""$.record_sections.explanation"", ""$.record_sections.final_design.parameters"", ""$.record_sections.process_topology.unit_operations[3].parameters"", ""$.record_sections.chemistry_plan.reaction_name""]","[""explanation states reactor volume 2.6258 mL, PFA 0.75 mm ID tubing, H2 0.3903 sccm, BPR 3.0 bar, segmented-flow capillary setup"", ""final_design/process_topology state 3.0 mL stainless-steel 4.35 mm packed bed with 21.0 bar BPR and 4.458818 sccm H2"", ""chemistry_plan reaction_name: \""Hydrogenation of DMAOL to 3-azetidinol\""""]","The executable design must consistently preserve the packed-bed hydrogenolysis/hydrogenation over Pd(OH)2/Al2O3 using the inventory-bound 3.0 mL stainless-steel reactor and 21 bar BPR, without contradictory alternate reactor modality or hardware.","The final explanation presents an incompatible alternate system that changes hardware, pressure regime, and gas-delivery conditions while the serialized final design uses another setup. This leaves the chemistry-critical transformation implementation unresolved in the record.",Replace $.record_sections.explanation with values matching $.record_sections.final_design and explicitly describe the single 3.0 mL stainless-steel packed-bed design at 60 °C and 21 bar.,"[""PROTOCOL"", ""INVENTORY"", ""RECORD_CONSISTENCY""]",HIGH
